shopify_product_id,handle,status,sku,title
"gid://shopify/Product/15427376808268","conservador-libre-instalacion-hisense-rl481n4bwe-no-frost-185-metros-blanco","ACTIVE","RL481N4BWE","Conservador Libre Instalación - Hisense RL481N4BWE, No-Frost, 1.85 metros, Blanco"
"gid://shopify/Product/15427376873804","combi-libre-instalacion-hisense-rm469n4acd-3-puertas-acero-inoxidable-200-metros-no-frost","ACTIVE","RM469N4ACD","Combi Libre Instalación Hisense RM469N4ACD, 3 Puertas, Acero Inoxidable, 2,00 metros,  No-Frost"
"gid://shopify/Product/15427377791308","radio-sunstech-rps76-negro-analogica","ACTIVE","RPS760BK","Radio - Sunstech RPS760,  Negro, Analógica"
"gid://shopify/Product/15427378741580","conservador-libre-instalacion-samsung-rr39c7bh5s9ef-altura-186-cm-inox","ACTIVE","RR39C7BH5S9","Conservador Libre Instalación - SAMSUNG RR39C7BH5S9/EF Altura 186 cm, Inox"
"gid://shopify/Product/15427379364172","auriculares-diadema-sennheiser-rs-120-w-inalambricos-base-de-carga-negros","ACTIVE","RS120W","Auriculares Diadema - SENNHEISER RS 120-W, Inalámbricos, Base de carga, Negros"
"gid://shopify/Product/15427380019532","conservador-libre-instalacion-beko-rssa290m41wn-ciclico-185-metros-blanco","ACTIVE","RSSA290M41WN","Conservador Libre Instalación - Beko RSSA290M41WN, Cíclico, 1,85 metros, Blanco"
"gid://shopify/Product/15427382477132","radio-despertador-sangean-dcr-83-negro-pantalla-lcd-usb-para-carga","ACTIVE","SDCR83B","Radio Despertador - SANGEAN, DCR-83, Negro, Pantalla LCD, USB Para Carga"
"gid://shopify/Product/15427382542668","radio-sangean-ddr-36-bt-negro-lcd-bluetooth","ACTIVE","SDDR36BTB","Radio - SANGEAN DDR-36 BT, Negro, LCD, Bluetooth"
"gid://shopify/Product/15427382739276","radio-portatil-sangean-dpr-42bt-blanco-azul-recepcion-digital-dab","ACTIVE","SDPR42BTWHIB","Radio Portátil - SANGEAN, DPR-42BT, Blanco Azul, Recepción Digital DAB+"
"gid://shopify/Product/15427383001420","telefono-movil-qubo-senior-p-210rd-rojo-28-1000-mah","ACTIVE","SENIOR P210NW-RD","Teléfono Móvil - QUBO SENIOR P-210RD, Rojo, 2.8"", 1000 mAh"
"gid://shopify/Product/15427383066956","cafetera-express-sage-ses92bss4eeu1-dual-boile","ACTIVE","SES920BSS4EEU1","Cafetera Express - Sage  SES920BSS4EEU1 Dual Boile"
"gid://shopify/Product/15427384705356","smartphone-xiaomi-redmi-a5-ocean-blue-ram-3-gb-almacenamiento-64-gb-688","ACTIVE","MZB0JRIEU","Smartphone - XIAOMI Redmi A5, Ocean Blue, RAM 3 GB, Almacenamiento 64 GB, 6.88"""
"gid://shopify/Product/15427384738124","smartphone-xiaomi-redmi-a5-midnight-black-5200m-ah-4-gb-almacenamiento-128-gb","ACTIVE","MZB0JRYEU","Smartphone - XIAOMI Redmi A5 Midnight Black, 5200m Ah, 4 GB, Almacenamiento 128 GB"
"gid://shopify/Product/15427384770892","smartphone-xiaomi-redmi-a5-midnight-black-5200-mah-ram-3-gb-almacenamiento-64-gb","ACTIVE","MZB0JSEEU","Smartphone - XIAOMI Redmi A5 Midnight Black, 5200 mAh, RAM 3 GB, Almacenamiento 64 GB"
"gid://shopify/Product/15427384803660","smartphone-xiaomi-redmi-a5-ocean-blue-ram-4-gb-almacanamiento-128-gb-688","ACTIVE","MZB0JSTEU","Smartphone - XIAOMI Redmi A5, Ocean Blue, RAM 4 GB, Almacanamiento 128 GB, 6.88"""
"gid://shopify/Product/15427384836428","smartphone-xiaomi-redmi-a5-sandy-gold-ram-3-gb-almacenamiento-64-gb-688","ACTIVE","MZB0JTEEU","Smartphone - XIAOMI Redmi A5, Sandy Gold, RAM 3 GB, Almacenamiento 64 GB, 6.88"""
"gid://shopify/Product/15427384869196","smartphone-xiaomi-redmi-a5-sandy-gold-4-gb-128-gb-68-5200-mah","ACTIVE","MZB0JTPEU","Smartphone - XIAOMI REDMI A5 Sandy Gold, 4 GB, 128 GB, 6.8"", 5200 mAh"
"gid://shopify/Product/15427385196876","telefono-movil-qubo-neo2nw-negro-24-800-mah","ACTIVE","NEO2NW-BK","Teléfono Móvil - QUBO NEO2NW, Negro, 2.4"", 800 mAh"
"gid://shopify/Product/15427385262412","movil-nokia-105-ds-negro-177-800-mah","ACTIVE","NOKIA105","Móvil - NOKIA 105 DS, Negro, 1.77"", 800 mAh"
"gid://shopify/Product/15427385393484","movil-nokia-235-ds-4g-azul-28","ACTIVE","NOKIA235","Móvil - NOKIA 235 DS, 4G, Azul, 2.8"""
"gid://shopify/Product/15427385459020","naricero-philips-nt56516-serie-5","ACTIVE","NT565016","Naricero - Philips NT5650/16 Serie 5000"
"gid://shopify/Product/15427385491788","horno-multifuncion-samsung-nv7b41301asu1-inox-pirolitico","ACTIVE","NV7B41301ASU1","Horno Multifunción - SAMSUNG NV7B41301AS/U1, Inox, Pirolítico"
"gid://shopify/Product/15427385557324","horno-multifuncion-samsung-nv7b5750tdku1-negro-pirolitico-vapor","ACTIVE","NV7B5750TDKU1","Horno Multifunción - SAMSUNG NV7B5750TDK/U1, Negro, Pirolítico, Vapor"
"gid://shopify/Product/15427385590092","horno-multifuncion-samsung-nv7b6795jaku1-negro-pirolitico-vapor","ACTIVE","NV7B6795JAKU1","Horno Multifunción - SAMSUNG NV7B6795JAK/U1, Negro, Pirolítico, Vapor"
"gid://shopify/Product/15427385655628","hervidor-nevir-nvr-1113ki-1800w-18-litros-inox","ACTIVE","NVR1113KI","Hervidor - Nevir NVR-1113KI, 1800W, 1,8 Litros, Inox"
"gid://shopify/Product/15427385819468","microondas-libre-instalacion-nevir-nvr-6200m-700-w-20-litros-blanco","ACTIVE","NVR6200M","Microondas Libre Instalación -Nevir NVR-6200M, 700 W, 20 litros,  Blanco"
"gid://shopify/Product/15427386016076","tv-led-nevir-nvr-7804bc-32rd2sn-32-hd-hdmi-2-usb-3-hdmi","ACTIVE","NVR7804BC32RD2SN","TV LED - NEVIR NVR-7804BC-32RD2SN, 32"", HD, HDMI, 2 USB, 3 HDMI"
"gid://shopify/Product/15427386048844","tv-led-nevir-nvr-8843bm-4k2sb-sman-43-4k-uhd-wifi-bluetooth","ACTIVE","NVR8843BM4K2SB","TV LED - NEVIR NVR-8843BM-4K2SB-SMAN, 43"", 4K UHD , WiFi, Bluetooth"
"gid://shopify/Product/15427386212684","placa-induccion-samsung-nz63b5046gku1-60-cm-3-zonas-wifi","ACTIVE","NZ63B5046GKU1","Placa Inducción - SAMSUNG NZ63B5046GK/U1, 60 cm, 3 zonas, WiFi"
"gid://shopify/Product/15427386278220","placa-induccion-samsung-nz63m3nm1bbur-3f","ACTIVE","NZ63M3NM1BBUR","Placa Inducción - SAMSUNG NZ63M3NM1BB/UR 3f"
"gid://shopify/Product/15427386310988","placa-induccion-samsung-nz63t3706a1ur-3-zonas-de-coccion-smart-touch-control-negro","ACTIVE","NZ63T3706A1UR","Placa Inducción - Samsung NZ63T3706A1/UR, 3 zonas de cocción, Smart Touch Control, Negro"
"gid://shopify/Product/15427386343756","placa-flexinduccion-samsung-nz64b5066fku1-4-zonas-negro","ACTIVE","NZ64B5066FKU1","Placa Flexinducción - SAMSUNG NZ64B5066FK/U1, 4 zonas,  Negro"
"gid://shopify/Product/15427386474828","tv-oled-lg-oled42c44la-evo-42-4k-uhd-dolby-vision-atmos","ACTIVE","OLED42C44LA","TV OLED - LG OLED42C44LA EVO, 42"", 4K UHD, Dolby Vision Atmos"
"gid://shopify/Product/15427386999116","tv-oled-lg-oled65g55lw-65-4k-uhd-hdr-dolby-vision","ACTIVE","OLED65G55LW","TV OLED - LG OLED65G55LW, 65"", 4K UHD, HDR Dolby Vision"
"gid://shopify/Product/15427387457868","telefono-movil-qubo-p180-negro-177-2g-doble-sim-mayores","ACTIVE","P180 BK","Teléfono Móvil - QUBO P180, Negro, 1,77"", 2G, Doble SIM, Mayores"
"gid://shopify/Product/15427387490636","movil-qubo-senior-p210nw-4g-negro-28-dual-sim","ACTIVE","P-210NW 4G","Móvil - QUBO SENIOR P210NW, 4G, Negro, 2.8"", Dual Sim"
"gid://shopify/Product/15427387621708","maquina-palomitas-orbegozo-pa435-vintage","ACTIVE","PA4350","Máquina Palomitas - Orbegozo PA4350 Vintage"
"gid://shopify/Product/15427388178764","radio-portatil-muse-m-025-rw-blanco","ACTIVE","M025RW","Radio Portátil - MUSE M-025 RW, Blanco"
"gid://shopify/Product/15427388277068","radio-bolsillo-muse-m-03-r-negro","ACTIVE","M03R","Radio Bolsillo - Muse M-03 R, Negro"
"gid://shopify/Product/15427388309836","radio-portatil-muse-m-050-r-negro","ACTIVE","M050R","Radio Portátil - MUSE M-050 R, Negro"
"gid://shopify/Product/15427388342604","radio-portatil-muse-m-051-r-negro","ACTIVE","M051R","Radio Portátil - Muse M-051 R, Negro"
"gid://shopify/Product/15427388375372","radio-portatil-muse-m-051-r-blanco","ACTIVE","M051RW WHITE","Radio Portátil - Muse M-051 R, Blanco"
"gid://shopify/Product/15427388473676","radio-portatil-muse-m-055-rb-negro","ACTIVE","M055RB BLACK","Radio Portátil - Muse M-055 RB, Negro"
"gid://shopify/Product/15427388506444","radio-portatil-muse-m-058-r-gris","ACTIVE","M058R","Radio Portátil - MUSE M-058 R, Gris"
"gid://shopify/Product/15427388571980","radio-portatil-muse-m-081-r-negro","ACTIVE","M081R","Radio Portátil - Muse M-081 R, Negro"
"gid://shopify/Product/15427388637516","radio-portatil-muse-m-091-r-negro","ACTIVE","M091R","Radio Portátil - Muse M-091 R, Negro"
"gid://shopify/Product/15427388670284","radio-portatil-muse-m-109-db-negro","ACTIVE","M109DB","Radio Portátil - Muse  M-109 DB, Negro"
"gid://shopify/Product/15427388703052","radio-despertador-muse-m-109-dbw-blanco","ACTIVE","M109DW","Radio Despertador -MUSE M-109 DBW, Blanco"
"gid://shopify/Product/15427388735820","radio-muse-m-10-azul-despertador","ACTIVE","M10BL","Radio - MUSE M-10 ,Azul, Despertador"
"gid://shopify/Product/15427388768588","radio-muse-m-10-rosa-despertador","ACTIVE","M10CPK","Radio - MUSE M-10, Rosa, Despertador"
"gid://shopify/Product/15427388801356","radio-despertador-muse-m-10-cr-negro","ACTIVE","M10CR","Radio Despertador - MUSE M-10 CR, Negro"
"gid://shopify/Product/15427388834124","radio-despertador-muse-m-10-rojo","ACTIVE","M10RED","Radio Despertador - Muse  M-10, Rojo"
"gid://shopify/Product/15427388866892","reproductor-casetes-muse-m-132-wm-negro-1600-mah-bluetooth","ACTIVE","M132WM","Reproductor Casetes - MUSE M-132 WM, Negro, 1600 mAh, Bluetooth"
"gid://shopify/Product/15427389129036","radio-despertador-muse-m-175-wi-negro","ACTIVE","M175WI","Radio Despertador - MUSE M-175 WI, Negro"
"gid://shopify/Product/15427389161804","radio-despertador-muse-m-178-p-negro-proyector","ACTIVE","M178P","Radio Despertador - Muse M-178 P, Negro, Proyector"
"gid://shopify/Product/15427389194572","radio-despertador-muse-m-178-pw-blanco-proyector","ACTIVE","M178PW","Radio Despertador - Muse M-178 PW, Blanco, Proyector"
"gid://shopify/Product/15427389227340","radio-despertador-muse-m-179-p-negro-proyeccion-hora","ACTIVE","M179P","Radio Despertador - MUSE M-179 P, Negro, Proyección Hora"
"gid://shopify/Product/15427389260108","altavoz-portatil-muse-m-1805-dj-negro","ACTIVE","M1805DJ","Altavoz Portátil - MUSE M-1805, DJ, Negro"
"gid://shopify/Product/15427389292876","radio-cd-muse-m-182-rdc-lcd-grabador-cassette","ACTIVE","M182RDC","Radio CD - MUSE M-182 RDC, LCD, Grabador Cassette"
"gid://shopify/Product/15427389522252","altavoz-muse-m1935-dj-karaoke-negro-400w","ACTIVE","M1935DJ","Altavoz -MUSE M1935-DJ, Karaoke, Negro, 400W"
"gid://shopify/Product/15427389587788","altavoz-portatil-muse-m1938-dj-karaoke-negro","ACTIVE","M1938DJ","Altavoz Portátil - MUSE M1938-DJ, Karaoke, Negro"
"gid://shopify/Product/15427389817164","altavoz-portatil-muse-m-530-ka-karaoke-negro-30w","ACTIVE","M530KA","Altavoz Portátil - MUSE M-530 KA, Karaoke, Negro, 30W"
"gid://shopify/Product/15427389915468","altavoces-de-estanteria-muse-m-620-negro-150w-bluetooth","ACTIVE","M620SH","Altavoces de Estantería - MUSE M-620, Negro, 150W, Bluetooth"
"gid://shopify/Product/15427389948236","microcadena-con-altavoces-muse-m-692-btc-negro-nfc","ACTIVE","M-692 BTC","Microcadena con Altavoces - MUSE M-692 BTC, Negro, NFC"
"gid://shopify/Product/15427389981004","microcadena-con-altavoces-muse-m-70-dbt-negro-40w-bluetooth","ACTIVE","M70DBT","Microcadena con Altavoces - MUSE M-70 DBT, Negro, 40W, Bluetooth"
"gid://shopify/Product/15427390144844","altavoz-inalambrico-muse-m-780-btr-rojo","ACTIVE","M780BTR","Altavoz Inalámbrico - MUSE M-780 BTR, Rojo"
"gid://shopify/Product/15427390177612","microcadena-con-altavoces-muse-m-80-dj-negro-bluetooth","ACTIVE","M80DJ","Microcadena con Altavoces - MUSE M-80 DJ, Negro, Bluetooth"
"gid://shopify/Product/15427390308684","soporte-pared-fijo-vogels-ma1000-negro-de-19-a-40","ACTIVE","MA1000-B1","Soporte Pared Fijo - VOGEL'S MA1000, Negro, de 19"" a 40"""
"gid://shopify/Product/15427391029580","microfono-con-cable-muse-mc-20-b","ACTIVE","MC20B","Micrófono con Cable - MUSE MC-20 B"
"gid://shopify/Product/15427391062348","microfono-inalambrico-muse-mc-30-wi","ACTIVE","MC30WI","Micrófono Inalámbrico - MUSE MC-30 WI"
"gid://shopify/Product/15427391095116","microondas-libre-instalacion-samsung-mc32db7746kee1-32lgrill","ACTIVE","MC32DB7746KEE1","Microondas Libre Instalación - SAMSUNG MC32DB7746KEE1, 32L,Grill"
"gid://shopify/Product/15427391488332","auricular-diadema-sony-mdr-zx310ap-blanco","ACTIVE","MDRZX310APW.CE7","Auricular Diadema - Sony MDR-ZX310AP, Blanco"
"gid://shopify/Product/15427391586636","microondas-integrable-samsung-mg22m8274cte1-850-w-22-litros-inox","ACTIVE","MG22M8274CTE1","Microondas Integrable - Samsung MG22M8274CT/E1, 850 W, 22 litros, Inox"
"gid://shopify/Product/15427391619404","microondas-integrable-samsung-mg23a7013ctec-23l","ACTIVE","MG23A7013CTEC","Microondas Integrable - SAMSUNG MG23A7013CT/EC, 23L"
"gid://shopify/Product/15427391717708","microondas-libre-instalacion-samsung-mg23dg4524ate1-23l-grill","ACTIVE","MG23DG4524ATE1","Microondas Libre Instalación - SAMSUNG MG23DG4524ATE1, 23L, Grill"
"gid://shopify/Product/15427391750476","microondas-libre-instalacion-samsung-mg23dg4524cge1-23l-grill-negro","ACTIVE","MG23DG4524CGE1","Microondas Libre Instalación - SAMSUNG MG23DG4524CGE1, 23L, Grill, Negro"
"gid://shopify/Product/15427391848780","microondas-libre-instalacion-samsung-mg23t5018cwec-23l-grill-blanco","ACTIVE","MG23T5018CWEC","Microondas Libre Instalación - SAMSUNG MG23T5018CW/EC, 23L, Grill, Blanco"
"gid://shopify/Product/15427391947084","barbero-philips-mg374015-series-3000-60-min","ACTIVE","MG374015","Barbero - PHILIPS MG374015, Series 3000, 60 min"
"gid://shopify/Product/15427392078156","mini-pistola-masaje-muscular-beurer-mg-99-le","ACTIVE","MG99LE","Mini Pistola Masaje Muscular - Beurer MG-99-LE"
"gid://shopify/Product/15427392569676","microondas-libre-instalacion-lg-mh6336gib-negro-23l-smart-inverter","ACTIVE","MH6336GIB","Microondas Libre Instalación - LG MH6336GIB, Negro, 23L, Smart Inverter"
"gid://shopify/Product/15427393847628","microondas-libre-instalacion-samsung-ms20a3010al-20l-negro","ACTIVE","MS20A3010ALEC","Microondas Libre Instalación - SAMSUNG MS20A3010AL, 20L, Negro"
"gid://shopify/Product/15427394109772","tocadiscos-muse-mt-105-b-negro","ACTIVE","MT105BT","Tocadiscos - MUSE MT-105 B, Negro"
"gid://shopify/Product/15427394240844","tocadiscos-muse-mt-108-bt-altavoces-madera-bluetooth","ACTIVE","MT108BT","Tocadiscos - MUSE MT-108 BT, Altavoces, Madera, Bluetooth"
"gid://shopify/Product/15427394699596","tocadiscos-muse-mt-201-dg-gris-oscuro-bluetooth","ACTIVE","MT201DG","Tocadiscos - MUSE MT-201 DG, Gris Oscuro, Bluetooth"
"gid://shopify/Product/15427394732364","tocadiscos-muse-mt-201-ob-azul","ACTIVE","MT201OB","Tocadiscos - MUSE MT-201 OB, Azul"
"gid://shopify/Product/15427394797900","tocadiscos-muse-mt-201-ww-blanco-altavoces","ACTIVE","MT201WW","Tocadiscos - MUSE MT-201 WW, Blanco, Altavoces"
"gid://shopify/Product/15427394896204","tocadiscos-muse-mt-207pgr-verde-altavoces","ACTIVE","MT207PGR","Tocadiscos - MUSE MT-207PGR Verde, Altavoces"
"gid://shopify/Product/15427396043084","altavoz-portatil-jbl-clip-4-blanco","ACTIVE","CLIP4W","Altavoz Portátil - JBL CLIP 4, Blanco"
"gid://shopify/Product/15427396403532","radio-reloj-despertador-aiwa-cru-19bk-negro-cargador-red-bateria","ACTIVE","CRU-19BK","Radio Reloj Despertador - AIWA CRU-19BK, Negro, Cargador, Red & Batería"
"gid://shopify/Product/15427396993356","microcadena-con-altavoces-denon-dm-41-negro-60w-cd-bluetooth","ACTIVE","D0041B","Microcadena  Con Altavoces - DENON DM-41,  Negro, 60W, CD, Bluetooth"
"gid://shopify/Product/15427397026124","microcadena-con-altavoces-denon-ceol-n10-blanca-130-wifibluetooth-usb","ACTIVE","D10026","Microcadena con Altavoces - DENON, CEOL N10, Blanca, 130, WIFI,Bluetooth, USB"
"gid://shopify/Product/15427397288268","reproductor-hifi-cd-denon-dcd-600-plata-mando-a-distancia","ACTIVE","D1480","Reproductor - HiFi , CD, DENON, DCD-600, Plata, Mando a Distancia"
"gid://shopify/Product/15427397615948","telefono-movil-senior-qubo-senior-d-1803-negro-177-800-mah","ACTIVE","D-1803BK","Teléfono Móvil Senior - QUBO SENIOR D-1803, Negro, 1.77"", 800 mAh"
"gid://shopify/Product/15427397714252","tocadiscos-denon-dp-29f-plata-45-rpm","ACTIVE","D990","Tocadiscos - DENON DP-29F, Plata, 45 RPM"
"gid://shopify/Product/15427398041932","campana-integrable-bosch-dbb97am60-90cm-63-db-460-mh-negro","ACTIVE","DBB97AM60","Campana Integrable  - Bosch DBB97AM60, 90cm, 63 dB, 460 m³/h, Negro"
"gid://shopify/Product/15427398107468","camara-digital-agfaphoto-dc5200-negro","ACTIVE","DC5200B","Cámara Digital - Agfaphoto DC5200, Negro"
"gid://shopify/Product/15427398173004","camara-digital-agfaphoto-dc5200-azul","ACTIVE","DC5200BL","Cámara Digital - Agfaphoto DC5200, Azul"
"gid://shopify/Product/15427398369612","camara-digital-agfaphoto-dc5200-rojo","ACTIVE","DC5200R","Cámara Digital - Agfaphoto DC5200, Rojo"
"gid://shopify/Product/15427398402380","camara-compacta-agfaphoto-dc5200-plata-21-mp","ACTIVE","DC5200SI","Cámara Compacta - AGFAPHOTO DC5200 Plata, 21 MP"
"gid://shopify/Product/15427398435148","camara-digital-agfaphoto-realishot-dc5500-azul-24mp-videos-hd-cmos","ACTIVE","DC5500BL","Cámara Digital - AGFAPHOTO Realishot DC5500, Azul, 24MP, Videos HD, CMOS"
"gid://shopify/Product/15427398500684","camara-digital-agfaphoto-realishot-dc5500-rosa-24-mp-hd-tft-24","ACTIVE","DC5500PK","Cámara Digital - AGFAPHOTO Realishot DC5500, Rosa, 24 MP, HD, TFT 2,4"""
"gid://shopify/Product/15427398566220","camara-digital-agfaphoto-realishot-dc5500-rojo-cmos-24-mp","ACTIVE","DC5500RD","Cámara Digital - AGFAPHOTO REALISHOT DC5500, Rojo, CMOS 24 MP"
"gid://shopify/Product/15427398664524","camara-digital-agfaphoto-dc8200-azul","ACTIVE","DC8200BL","Cámara Digital - Agfaphoto DC8200, Azul"
"gid://shopify/Product/15427398861132","camara-compacta-agfaphoto-dc9200-negra-24-mp-4k","ACTIVE","DC9200BK","Cámara Compacta - AGFAPHOTO DC9200, Negra, 24 MP, 4K"
"gid://shopify/Product/15427398959436","reproductor-de-cd-denon-dcd-600-negro-mp3","ACTIVE","DCD600NEBKE2","Reproductor de CD - DENON DCD-600, Negro, MP3"
"gid://shopify/Product/15427399418188","radio-sangean-genuine-ddr-31-bt-lcd-4w","ACTIVE","DDR-31","Radio - SANGEAN GENUINE DDR-31 BT, LCD, 4W"
"gid://shopify/Product/15427399516492","reproductor-mp3-sunstech-dedaloiii-almacenamiento-8gb-gris","ACTIVE","DEDALOIII8GBGY","Reproductor MP3 - SUNSTECH DEDALOIII, Almacenamiento 8GB, Gris"
"gid://shopify/Product/15427400466764","secadora-condensacion-hisense-dh3s902bw3-bomba-de-calor-9-kg-blanco-a","ACTIVE","DH3S902BW3","Secadora Condensación - HISENSE DH3S902BW3, Bomba de calor, 9 kg, Blanco, A+++"
"gid://shopify/Product/15427401580876","radio-portatil-sangean-dt-140-pilas","ACTIVE","DT-140-BK","Radio Portátil - SANGEAN DT-140, Pilas"
"gid://shopify/Product/15427401711948","radio-portatil-sangean-dt-250-plata-lcd","ACTIVE","DT-250","Radio Portátil - SANGEAN DT-250, Plata, LCD"
"gid://shopify/Product/15427401777484","radio-despertador-sangean-dt-800-negro-lcd","ACTIVE","DT800-BLK","Radio Despertador - SANGEAN DT-800, Negro, LCD"
"gid://shopify/Product/15427402629452","lavavajillas-libre-instalacion-samsung-dw60a6092fset-14-servicios-44-db-60-cm-3bandeja-inox","ACTIVE","DW60A6092FSET","Lavavajillas Libre Instalación - Samsung DW60A6092FS/ET 14 servicios, 44 dB, 60 cm, 3ªBandeja, Inox"
"gid://shopify/Product/15427402727756","lavavajillas-libre-instalacion-samsung-dw60a6092fwef-14-servicios-44-db-60-cm-3bandeja-blanco","ACTIVE","DW60A6092FWEF","Lavavajillas Libre Instalación - Samsung DW60A6092FW/EF, 14 servicios, 44 dB, 60 cm, 3ªBandeja, Blanco"
"gid://shopify/Product/15427402793292","lavavajillas-libre-instalacion-samsung-dw60a8050fbet-14-cubiertos-negro-wifi","ACTIVE","DW60A8050FBET","Lavavajillas Libre Instalación - SAMSUNG DW60A8050FB/ET, 14 Cubiertos, Negro, WiFi"
"gid://shopify/Product/15427402924364","lavavajillas-libre-instalacion-samsung-dw60a8060fsef14-cubiertos-inox-wifi","ACTIVE","DW60A8060FSEF","Lavavajillas Libre Instalación - SAMSUNG DW60A8060FS/EF,14 Cubiertos, Inox, WiFi"
"gid://shopify/Product/15427403055436","lavavajillas-libre-instalacion-samsung-dw60m6050fsec-14-servicios-44-db-60-cm-3bandeja-inox","ACTIVE","DW60M6050FSEC","Lavavajillas Libre Instalación - Samsung DW60M6050FS/EC, 14 servicios, 44 dB, 60 cm, 3ªBandeja, Inox"
"gid://shopify/Product/15427403317580","plancha-de-vapor-rowenta-dx1635-effective","ACTIVE","DX1635D1","Plancha de Vapor - Rowenta DX1635 Effective"
"gid://shopify/Product/15427404661068","auriculares-inalambricos-aiwa-estm-30bk-negro","ACTIVE","ESTM30BK","Auriculares Inalámbricos - AIWA ESTM-30BK, Negro"
"gid://shopify/Product/15427409019212","lavadora-libre-instalacion-lg-f4wr5009a6w-blanco-9-kg-eficiencia-a-1400-rpm","ACTIVE","F4WR5009A6W","Lavadora Libre Instalación - LG F4WR5009A6W, Blanco, 9 kg, Eficiencia A, 1400 rpm"
"gid://shopify/Product/15427410526540","frigorifico-dos-puertas-vitrokitchen-fg130be-blanco-146-metros-gas-butano-o-electricidad","ACTIVE","FG130BE","Frigorífico Dos Puertas - Vitrokitchen FG130BE, Blanco, 1.46 metros, Gas Butano o Electricidad"
"gid://shopify/Product/15427410854220","cable-hdmi-fonestar-fo-373-05-m-full-hd","ACTIVE","FO-373","Cable HDMI - FONESTAR FO-373, 0,5 m, Full HD"
"gid://shopify/Product/15427410919756","movil-aiwa-fp-30-2g-negro-24-32-mb-1000-mah","ACTIVE","FP-30-2G/BK","Móvil - AIWA FP-30-2G, Negro, 2.4"", 32 MB, 1000 mAh"
"gid://shopify/Product/15427410952524","movil-aiwa-fp-30-2g-azul-24-usb-c-1000-mah","ACTIVE","FP-30-2G/RD","Móvil - AIWA FP-30-2G, Azul, 2.4"", USB-C, 1000 mAh"
"gid://shopify/Product/15427411018060","telefono-movil-aiwa-fp-30-4g-rojo-24-mayores","ACTIVE","FP-30-4G/BK","Teléfono Móvil - AIWA FP-30-4G, Rojo, 2.4"", Mayores"
"gid://shopify/Product/15427411050828","telefono-movil-aiwa-fp-30-4g-azul-24-mayores","ACTIVE","FP-30-4G/BL","Teléfono Móvil - AIWA FP-30-4G, Azul, 2.4"", Mayores"
"gid://shopify/Product/15427411083596","telefono-movil-aiwa-fph-s100-2g-negro18","ACTIVE","FPH-S100-2G","Teléfono Móvil - AIWA FPH-S100-2G, Negro,1.8"""
"gid://shopify/Product/15427411116364","telefono-movil-aiwa-fph-s200-2g-negro-24-mayores","ACTIVE","FPH-S200-2G","Teléfono Móvil - AIWA FPH-S200-2G, Negro, 2.4"", Mayores"
"gid://shopify/Product/15427411902796","camara-compacta-kodak-pixpro-fz55-negro-cmos-16-mp-full-hd","ACTIVE","FZ55BK","Cámara Compacta - KODAK PIXPRO FZ55, Negro, CMOS, 16 MP, Full HD"
"gid://shopify/Product/15427411968332","camara-compacta-kodak-pixpro-fz55-azul-cmos-16-mp","ACTIVE","FZ55BL","Cámara Compacta - KODAK Pixpro FZ55, Azul, CMOS 16 MP"
"gid://shopify/Product/15427412001100","camara-compacta-kodak-pixpro-fz55-rojo-16-mp-cmos","ACTIVE","FZ55RD","Cámara Compacta - KODAK PIXPRO FZ55, Rojo, 16 MP, CMOS"
"gid://shopify/Product/15427414032716","combi-libre-instalacion-lg-gbv22ncc5w-blanco-altura-203-m-no-frost-eficiencia-c","ACTIVE","GBV22NCC5W","Combi Libre Instalación - LG GBV22NCC5W, Blanco, Altura 2.03 m, No Frost, Eficiencia C"
"gid://shopify/Product/15427414098252","combi-libre-instalacion-lg-gbv3100apy-inox-altura-186-m-no-frost-eficiencia-a","ACTIVE","GBV3100APY","Combi Libre Instalación - LG GBV3100APY, Inox, Altura 1.86 m, No Frost, Eficiencia A"
"gid://shopify/Product/15427415572812","frigorifico-multidoor-beko-gno46623mxp-no-frost-180-metros-inox","ACTIVE","GNO46623MXPN","Frigorífico Multidoor -  Beko GNO46623MXP, No Frost, 1.80 metros, Inox"
"gid://shopify/Product/15427419799884","placa-induccion-hisense-hi6321bsce-negro-3-zonas-7100w","ACTIVE","HI6321BSCE","Placa Inducción - HISENSE HI6321BSCE, Negro, 3 Zonas, 7100W"
"gid://shopify/Product/15427420422476","horno-sobremesa-jata-hn945-45-litros-negro","ACTIVE","HN945","Horno Sobremesa - Jata HN945, 45 litros, Negro"
"gid://shopify/Product/15427421569356","lavavajillas-libre-instalacion-hisene-hs623d10x-14-servicios-47-db-60-cm-3bandeja-inox","ACTIVE","HS623D10X","Lavavajillas Libre Instalación - Hisene HS623D10X, 14 servicios, 47 dB, 60 cm,  3ªBandeja, Inox"
"gid://shopify/Product/15427422880076","auricular-diadema-aiwa-hst-250bttn-plata-bluetooth","ACTIVE","HST-250BT/TN","Auricular Diadema - Aiwa HST-250BT/TN Plata, Bluetooth"
"gid://shopify/Product/15427423830348","barra-de-sonido-samsung-hw-b650-31-canales-bluetooth","ACTIVE","HW-B650D/ZF","Barra de Sonido - SAMSUNG HW-B650, 3.1 Canales, Bluetooth,"
"gid://shopify/Product/15427423895884","barra-de-sonido-subwoofer-samsung-hw-q800dzf","ACTIVE","HWQ800D/ZF","Barra de Sonido Subwoofer - SAMSUNG HW-Q800D/ZF"
